customer_id,amount_requested,birth_date,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,payment_amount,amount_approved,duration_approved,payment_amount_approved,address_zip,email,bank_routing_number,email_duration,residence_duration,bank_account_duration,payment_frequency,home_phone_type,other_phone_type,how_use_money,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,loan performance
5e6ac481d5,800,12/21/1977 00:00,Approved,TRUE,300,TRUE,4/5/2011 23:13,8,TRUE,16,113.77,800,8,113.77,84074,AprilAMoore@hotmail.com,314074269,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,Bills (Medical),3148,546,576,607,674,589,-1
1a004ab2c1,500,7/15/1960 00:00,Approved,TRUE,650,TRUE,4/6/2011 09:01,5,TRUE,10,92.17,500,5,92.17,84098,MarkMSlayton@hotmail.com,123171955,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),2200,560,517,526,623,576,-1
8f90878aa4,600,4/23/1971 00:00,Approved,TRUE,800,TRUE,4/6/2011 09:52,5,TRUE,10,92.17,500,5,92.17,84029,FabianSRoss@bing.com,124000054,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Bills (General),1600,765,555,555,602,569,1
52517737c9,800,3/24/1971 00:00,Approved,FALSE,750,TRUE,4/6/2011 12:09,5,TRUE,10,92.17,500,5,92.17,84098,JessicaMVos@gmail.com,124000737,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),3566,512,558,556,680,609,-1
cd9d2649df,800,10/1/1948 00:00,Approved,FALSE,0,TRUE,4/6/2011 16:17,8,TRUE,17,105.88,800,8,105.88,84123,LoraPBarrett@gmail.com,324079555,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,None,Pay off loans / overdrawn acct,2300,583,625,660,705,653,1
ff206e08ad,800,3/1/1983 00:00,Approved,FALSE,250,FALSE,4/6/2011 16:36,5,TRUE,10,92.17,500,5,92.17,84067,AlyciaEAnderson@yahoo.com,124000054,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,None,Bills (General),2000,577,567,642,644,602,-1
d9a1fd3fe7,500,7/29/1988 00:00,Approved,TRUE,250,TRUE,4/6/2011 16:42,3,TRUE,6,136,500,3,136,84013,JulieRJohnson@yahoo.com,324079555,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Home,Other,1830,541,640,677,728,610,-1
f0cb63ee2a,500,11/11/1939 00:00,Approved,FALSE,1110,TRUE,4/6/2011 19:04,6,TRUE,6,171.75,500,6,171.75,84067,ClaudeLUnderwood@aol.com,124302150,1 year or more,3+ years,7-12 months,Monthly,Mobile,None,Other,3481,550,591,558,659,598,1
a2fb04f18c,500,3/26/1992 00:00,Approved,TRUE,0,FALSE,4/6/2011 19:27,5,TRUE,10,94.7,500,5,94.7,84097,GeorgeMSchroder@bing.com,107002192,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,None,Other,1300,640,583,596,641,561,-1
17f9f1c8f8,800,6/14/1945 00:00,Approved,TRUE,800,TRUE,4/6/2011 22:05,3,TRUE,3,455.5,800,3,455.5,84041,TrentDGaier@bing.com,124001545,1 year or more,7-12 months,3+ years,Monthly,Home,Mobile,Other,2992,576,631,665,657,630,1
66089fab52,700,3/31/1961 00:00,Approved,FALSE,0,TRUE,4/7/2011 10:15,8,TRUE,13,77.39,500,6,77.39,83636,RobertNSaldana@gmail.com,324170140,1 year or more,3+ years,3+ years,Bi-weekly,Home,Mobile,Bills (General),2750,50,618,657,687,625,1
cd9e7d226e,700,11/4/1976 00:00,Approved,TRUE,875,FALSE,4/7/2011 10:28,8,TRUE,13,77.39,500,6,77.39,83835,EleanoreTDavis@bing.com,123103716,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,School,2138,546,509,540,667,578,-1
4941ce636e,300,3/24/1972 00:00,Approved,FALSE,0,TRUE,4/7/2011 15:14,4,TRUE,8,65.09,300,4,65.09,84070,BarbaraCCork@gmail.com,324379705,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),2400,674,617,657,666,621,-1
84b27ba21d,500,2/10/1977 00:00,Approved,TRUE,1200,TRUE,4/7/2011 17:23,8,TRUE,8,144.85,500,8,144.85,84020,KimBSheperd@hotmail.com,324377516,1 year or more,7-12 months,3+ years,Monthly,Mobile,None,Bills (General),3500,765,582,590,680,616,-1
15b1ac5c23,500,3/13/1971 00:00,Approved,TRUE,1100,TRUE,4/7/2011 18:07,5,TRUE,10,92.17,500,5,92.17,84088,DeannaJParkinson@yahoo.com,324078721,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Other,3000,530,612,641,674,622,-1
cb88982f24,500,7/28/1983 00:00,Approved,TRUE,0,TRUE,4/7/2011 19:50,6,TRUE,12,84.03,500,6,84.03,84123,SharonERudolph@aol.com,324079555,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,Other,2000,655,616,659,704,611,-1
7c868b28ca,500,7/28/1971 00:00,Approved,TRUE,450,TRUE,4/8/2011 09:42,5,TRUE,10,92.17,500,5,92.17,57350,MichaelVMoy@bing.com,91400046,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,None,Bills (Auto),1000,529,518,543,652,583,-1
4f5516217e,700,6/25/1976 00:00,Approved,TRUE,795,TRUE,4/8/2011 09:42,5,TRUE,10,92.17,500,5,92.17,84047,AnthonyPMorgan@yahoo.com,124001545,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,Work,Bills (Auto),1000,530,539,564,675,601,1
72314d310a,600,9/15/1977 00:00,Approved,TRUE,200,TRUE,4/8/2011 09:59,6,TRUE,13,77.39,500,6,77.39,84015,ChristopherLFlores@aol.com,124001545,1 year or more,7-12 months,7-12 months,Bi-weekly,Mobile,Work,Bills (General),700,538,562,603,622,598,-1
1c8f926991,300,10/30/1969 00:00,Approved,FALSE,1395,TRUE,4/8/2011 16:47,5,TRUE,10,55.3,300,5,55.3,84118,LisaSFranklin@hotmail.com,51000017,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),3000,597,566,559,667,608,1
52bcdf3b87,500,12/13/1988 00:00,Approved,TRUE,0,TRUE,4/8/2011 17:55,5,TRUE,10,92.17,500,5,92.17,84106,GloriaMTisdale@aol.com,324078909,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),1500,548,640,674,727,589,-1
e811728d50,800,12/10/1948 00:00,Approved,FALSE,2140,TRUE,4/9/2011 10:59,5,TRUE,5,193.91,500,5,193.91,83704,GloriaTHyatt@bing.com,321175261,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Bills (Auto),5965,543,572,581,680,619,1
bd6eb31a5d,800,7/12/1962 00:00,Approved,TRUE,650,FALSE,4/10/2011 09:31,8,TRUE,16,113.77,800,8,113.77,84070,SummerHRogers@bing.com,324379705,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,Work,Gifts / Leisure,1600,670,563,554,680,622,1
c28857a6b2,500,8/7/1970 00:00,Approved,FALSE,1300,TRUE,4/10/2011 17:55,5,TRUE,10,92.17,500,5,92.17,57108,GwenMDutcher@gmail.com,91400046,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Auto),2400,762,565,614,645,607,-1
19c13e1fd5,500,7/12/1961 00:00,Approved,FALSE,500,TRUE,4/10/2011 20:02,5,TRUE,5,193.91,500,5,193.91,83350,MaryMPriddy@bing.com,324170179,1 year or more,3+ years,3+ years,Monthly,Home,None,Other,1800,492,581,644,677,615,1
a8e07842aa,800,8/8/1971 00:00,Approved,TRUE,1300,TRUE,4/10/2011 21:15,8,TRUE,13,77.39,500,6,77.39,84095,KathleenBTorres@hotmail.com,63192874,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (General),18500,639,514,503,649,562,-1
6886d0776b,600,5/26/1971 00:00,Approved,FALSE,0,FALSE,4/10/2011 22:00,8,TRUE,8,173.82,600,8,173.82,84414,VirginiaDJones@gmail.com,124002971,1 year or more,3+ years,6 months or less,Monthly,Mobile,None,Bills (Medical),3429,734,602,650,693,626,-1
568c679ad3,800,10/2/1956 00:00,Approved,TRUE,750,TRUE,4/11/2011 07:10,8,TRUE,17,105.88,800,8,105.88,83854,MargaretMHimes@gmail.com,323173313,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,None,Bills (Home / Utilities),1492,574,591,637,668,629,-1
ab0ef96995,500,6/1/1974 00:00,Approved,TRUE,800,TRUE,4/11/2011 08:26,5,TRUE,10,94.7,500,5,94.7,84095,BradCArroyo@aol.com,124001545,1 year or more,1-2 years,6 months or less,Semi-monthly,Work,Mobile,Bills (Auto),3500,556,547,563,672,585,-1
749c009449,800,5/21/1951 00:00,Approved,FALSE,120,TRUE,4/11/2011 10:08,8,TRUE,6,171.75,500,6,171.75,83623,MaryRSanchez@aol.com,324173383,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (General),1194,493,603,687,717,591,-1
cacd08f560,300,11/4/1950 00:00,Approved,TRUE,250,TRUE,4/11/2011 14:32,5,TRUE,5,116.34,300,5,116.34,84754,DorothyRDavis@gmail.com,124002971,1 year or more,3+ years,7-12 months,Monthly,Mobile,None,Bills (General),782,572,577,604,647,577,1
76897aa57d,500,9/9/1934 00:00,Approved,FALSE,0,TRUE,4/11/2011 16:35,5,TRUE,5,193.91,500,5,193.91,84601,AmyDGarcia@gmail.com,124002971,1 year or more,3+ years,7-12 months,Monthly,Home,Mobile,Bills (General),2419,660,701,738,789,641,1
e5e34472d3,500,8/7/1966 00:00,Approved,FALSE,1803,TRUE,4/12/2011 06:16,6,TRUE,6,171.75,500,6,171.75,57049,MichaelRMattos@aol.com,73000545,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Other,4175,765,555,585,680,605,-1
1e504cd34b,700,8/14/1958 00:00,Approved,TRUE,443,TRUE,4/12/2011 09:37,8,TRUE,6,171.75,500,6,171.75,83703,MaryBDean@hotmail.com,123103729,1 year or more,6 months or less,6 months or less,Monthly,Home,None,Bills (Home / Utilities),1368,460,543,568,680,596,1
c5bf16c5fb,400,1/14/1952 00:00,Approved,TRUE,500,TRUE,4/12/2011 11:49,5,TRUE,5,155.12,400,5,155.12,84095,NancyEChandler@aol.com,124002971,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Medical),2800,573,619,654,711,623,1
4cfe2ba89f,700,2/14/1941 00:00,Approved,TRUE,540,TRUE,4/12/2011 14:15,5,TRUE,5,193.91,500,5,193.91,84074,ChristineFGoldberg@gmail.com,124001545,1 year or more,6 months or less,6 months or less,Monthly,Home,None,Other,1664,50,568,566,669,613,1
c9d4a589c6,800,7/21/1953 00:00,Approved,FALSE,400,TRUE,4/12/2011 18:18,8,TRUE,12,84.03,500,6,84.03,84302,RuthJNeedham@aol.com,124002971,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,School,2830,661,581,629,656,611,-1
aead64de47,500,9/5/1966 00:00,Approved,TRUE,650,FALSE,4/13/2011 10:21,8,TRUE,6,171.75,500,6,171.75,83706,LenaJWilliams@gmail.com,123103729,1 year or more,7-12 months,1-2 years,Monthly,Mobile,None,Bills (Auto),1800,521,517,554,596,585,-1
925711008c,600,9/14/1954 00:00,Approved,TRUE,600,TRUE,4/13/2011 12:38,6,TRUE,6,171.75,500,6,171.75,84041,MildredVBurge@hotmail.com,124001545,4-12 months,6 months or less,3+ years,Monthly,Mobile,Home,Bills (General),1200,576,602,643,640,614,1
83327e8cca,300,5/13/1937 00:00,Approved,TRUE,350,TRUE,4/13/2011 13:24,8,TRUE,6,103.05,300,6,103.05,84111,MonicaPEscobedo@gmail.com,124002971,1 year or more,1-2 years,3+ years,Monthly,Home,None,Bills (General),1213,596,554,560,652,610,1
4c1d863cf2,500,2/10/1990 00:00,Approved,TRUE,595,TRUE,4/13/2011 14:54,5,TRUE,10,92.17,500,5,92.17,83440,DavidSMilton@hotmail.com,324173082,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Home,Bills (General),3000,677,631,649,699,594,1
f906d3d0e9,800,5/22/1988 00:00,Approved,TRUE,0,FALSE,4/13/2011 14:59,8,TRUE,6,171.75,500,6,171.75,83646,EdwardKWalker@yahoo.com,123103729,1 year or more,3+ years,6 months or less,Monthly,Mobile,Home,Other,1500,548,517,537,594,583,-1
14531887a5,600,1/14/1969 00:00,Approved,TRUE,0,TRUE,4/13/2011 16:16,8,TRUE,6,171.75,500,6,171.75,83617,TammyAHeyer@aol.com,324172575,3 months or less,3+ years,6 months or less,Monthly,Home,None,Bills (Auto),727,454,538,554,663,606,-1
e2ef95a963,800,10/21/1976 00:00,Approved,TRUE,1075,TRUE,4/13/2011 17:17,8,TRUE,17,105.88,800,8,105.88,84043,DianeTChristensen@aol.com,124001545,1 year or more,7-12 months,1-2 years,Bi-weekly,Mobile,None,Bills (General),2400,297,616,657,691,632,unknown
7d9f7a9bc1,400,11/28/1958 00:00,Approved,TRUE,350,FALSE,4/14/2011 03:06,8,TRUE,13,61.91,400,6,61.91,84119,LindaASanders@hotmail.com,124001545,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Home,Bills (Medical),1800,513,536,569,633,578,-1
3aaad2bac4,800,7/30/1980 00:00,Approved,TRUE,0,TRUE,4/14/2011 07:11,6,TRUE,13,77.39,500,6,77.39,84044,MaryDDobson@hotmail.com,124001545,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,None,Bills (General),1700,567,548,556,661,579,1
f9f022a917,800,10/1/1959 00:00,Approved,FALSE,590,FALSE,4/14/2011 08:29,5,TRUE,5,193.91,500,5,193.91,83660,LoisAHagen@gmail.com,124103799,1 year or more,1-2 years,6 months or less,Monthly,Mobile,Work,Bills (Medical),2500,716,515,524,634,581,1
afab5b6797,500,2/25/1977 00:00,Approved,TRUE,400,TRUE,4/14/2011 08:42,5,TRUE,5,193.91,500,5,193.91,83687,LulaMJustice@bing.com,123271978,1 year or more,7-12 months,7-12 months,Monthly,Mobile,None,Bills (General),1750,523,552,590,586,569,1
547b3010e0,800,3/26/1983 00:00,Approved,TRUE,700,FALSE,4/14/2011 10:28,8,TRUE,13,77.39,500,6,77.39,83651,BennettMMathis@gmail.com,324172575,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Home,Bills (General),2240,576,599,614,594,581,-1
588c4320ab,700,9/24/1962 00:00,Approved,FALSE,578,FALSE,4/14/2011 11:05,3,TRUE,3,284.69,500,3,284.69,84624,MichaelEBerry@yahoo.com,124000054,1 year or more,3+ years,3+ years,Monthly,Home,Mobile,Bills (Medical),2700,243,574,620,630,623,-1
e9d38a9b86,500,8/10/1978 00:00,Approved,FALSE,900,TRUE,4/14/2011 12:05,8,TRUE,8,144.85,500,8,144.85,84128,CharlaCLord@aol.com,124001545,1 year or more,3+ years,3+ years,Monthly,Home,Work,None,5200,663,712,721,761,627,1
1db2752b95,400,1/5/1941 00:00,Approved,TRUE,550,TRUE,4/14/2011 15:26,8,TRUE,8,115.88,400,8,115.88,83704,KatherineRWeiss@yahoo.com,324172575,1 year or more,3+ years,3+ years,Monthly,Home,Mobile,Bills (General),2289,614,551,592,680,615,-1
c8a7ec02ed,800,9/3/1951 00:00,Approved,FALSE,0,TRUE,4/14/2011 16:09,5,TRUE,10,151.51,800,5,151.51,84120,NeilLGuerrero@aol.com,124302150,1 year or more,3+ years,7-12 months,Semi-monthly,Home,Work,Bills (Auto),1340,638,521,547,680,572,1
987c53d9df,800,1/31/1960 00:00,Approved,TRUE,1200,TRUE,4/14/2011 16:12,8,TRUE,12,84.03,500,6,84.03,84054,RobertDPak@yahoo.com,124302150,1 year or more,6 months or less,6 months or less,Semi-monthly,Mobile,Work,Bills (General),5400,546,621,613,631,617,-1
d7de49b247,800,2/20/1962 00:00,Approved,FALSE,1600,TRUE,4/14/2011 16:39,5,TRUE,10,151.51,800,5,151.51,84032,JoyceKJones@bing.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Home,Mobile,Bills (General),2600,597,620,665,705,646,1
8de9f1b3f6,500,1/26/1966 00:00,Approved,TRUE,600,TRUE,4/14/2011 16:41,5,TRUE,10,92.17,500,5,92.17,84770,KarissaJPalmer@aol.com,124302930,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (General),1800,514,570,591,581,601,-1
e73f167de6,500,8/13/1951 00:00,Approved,FALSE,0,TRUE,4/15/2011 08:16,5,TRUE,10,94.7,500,5,94.7,83301,RosaJSnodgrass@aol.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,None,Gifts / Leisure,4000,460,573,633,678,602,1
9b1583e213,500,10/23/1972 00:00,Approved,TRUE,1200,TRUE,4/15/2011 10:27,5,TRUE,5,193.91,500,5,193.91,84062,ConnieSStrange@yahoo.com,124302914,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Medical),5000,550,614,667,692,640,-1
6765c9a8e7,500,12/9/1971 00:00,Approved,TRUE,0,TRUE,4/15/2011 13:10,5,TRUE,5,193.91,500,5,193.91,83211,StaciaMPeters@hotmail.com,123271978,1 year or more,1-2 years,6 months or less,Monthly,Mobile,Home,Other,1058,541,546,627,656,596,1
a7e1fb3b3b,500,9/9/1972 00:00,Approved,FALSE,627,TRUE,4/16/2011 10:12,5,TRUE,5,193.91,500,5,193.91,57201,JaniceSBrouillard@gmail.com,91400046,1 year or more,3+ years,3+ years,Monthly,Home,Work,Other,3600,252,604,639,660,618,-1
e5f45df0b3,800,3/9/1951 00:00,Approved,TRUE,450,TRUE,4/16/2011 10:54,6,TRUE,13,77.39,500,6,77.39,83642,PaulineBShearin@bing.com,324173626,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Medical),1050,598,530,532,658,587,-1
7d79693f27,500,12/4/1970 00:00,Approved,TRUE,400,FALSE,4/16/2011 11:43,5,TRUE,10,92.17,500,5,92.17,84118,IvySBanks@bing.com,51000017,4-12 months,3+ years,6 months or less,Bi-weekly,Mobile,Work,Other,1600,290,512,569,622,593,-1
fad249a5e8,700,1/2/1953 00:00,Approved,FALSE,350,TRUE,4/16/2011 13:24,8,TRUE,6,171.75,500,6,171.75,84067,EdwardMMcFadden@bing.com,324377516,3 months or less,3+ years,3+ years,Monthly,Mobile,Home,Other,1091,492,566,629,648,610,1
b3d228d556,800,8/12/1952 00:00,Approved,TRUE,500,FALSE,4/16/2011 16:58,8,TRUE,12,84.03,500,6,84.03,84058,NathanILittle@yahoo.com,324377516,1 year or more,7-12 months,7-12 months,Semi-monthly,Mobile,Work,Bills (Medical),2400,732,579,590,680,613,1
2c323666f6,500,8/26/1968 00:00,Approved,FALSE,490,TRUE,4/16/2011 18:37,5,TRUE,10,92.17,500,5,92.17,57719,MadelineCAdams@bing.com,91408734,1 year or more,3+ years,7-12 months,Bi-weekly,Home,Mobile,Bills (Home / Utilities),1000,534,538,574,669,594,-1
0aeed95009,300,10/15/1981 00:00,Approved,TRUE,0,TRUE,4/16/2011 18:45,3,TRUE,6,83.09,300,3,83.09,84065,LanaTMcClain@aol.com,124002971,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Other,1600,616,583,591,680,622,-1
755f6707c9,800,3/6/1946 00:00,Approved,TRUE,529,TRUE,4/16/2011 21:48,8,TRUE,8,231.76,800,8,231.76,84116,BrianMSmith@bing.com,324079555,1 year or more,7-12 months,3+ years,Monthly,Mobile,Work,Other,2050,583,612,649,659,628,1
9e9ca8f361,800,5/25/1976 00:00,Approved,TRUE,900,TRUE,4/17/2011 11:24,8,TRUE,13,77.39,500,6,77.39,84029,ElizabethNTester@gmail.com,124001545,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,None,Bills (Home / Utilities),3626,573,543,556,657,588,1
0f7b7c2c37,500,6/9/1960 00:00,Approved,TRUE,650,TRUE,4/17/2011 12:06,5,TRUE,10,94.7,500,5,94.7,83858,GeraldTGish@bing.com,123103716,1 year or more,1-2 years,3+ years,Semi-monthly,Mobile,Work,Bills (General),1800,329,571,616,650,618,-1
d42be20081,600,5/6/1957 00:00,Approved,TRUE,375,TRUE,4/17/2011 21:15,5,TRUE,10,92.17,500,5,92.17,83318,VernonPDiaz@aol.com,123103729,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),960,583,525,567,680,604,1
